기준연도,학교종류,설립구분,지역,상태,대학원명,입학정원(A),지원자,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,입학자,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,"정원내
신입생충원율(%)
(B/A)x100"
2021.0,특수대학원,국립,강원,기존,강원대학교 산업대학원 ,62.0,27,22,5,0,0,16,12,4,0,0,25.8
2021.0,전문대학원,국립,강원,폐교,강원대학교 의학전문대학원 ,49.0,272,93,168,6,5,51,24,25,1,1,100.0
2021.0,일반대학원,국립,강원,기존,강원대학교 일반대학원 ,841.0,1183,576,388,120,99,915,489,312,54,60,95.2
2021.0,특수대학원,국립,강원,기존,강원대학교 정보과학・행정대학원 ,85.0,53,25,28,0,0,47,22,25,0,0,55.3
2021.0,전문대학원,사립,서울,기존,건국대학교 건축전문대학원 ,64.0,188,109,76,1,2,58,26,29,1,2,85.9
2021.0,전문대학원,사립,서울,기존,건국대학교 경영전문대학원 ,50.0,88,49,39,0,0,43,22,21,0,0,86.0
2021.0,특수대학원,사립,서울,기존,건국대학교 교육대학원 ,260.0,820,138,682,0,0,264,34,230,0,0,101.5
2021.0,특수대학원,사립,서울,기존,건국대학교 농축대학원 ,43.0,73,42,31,0,0,48,27,21,0,0,111.6
2021.0,전문대학원,사립,서울,기존,건국대학교 법학전문대학원 ,46.0,132,61,71,0,0,46,25,21,0,0,100.0
2021.0,특수대학원,사립,서울,기존,건국대학교 부동산대학원 ,200.0,844,615,227,2,0,204,157,45,2,0,101.0
2021.0,특수대학원,사립,서울,기존,건국대학교 산업대학원 ,90.0,166,44,105,16,1,103,32,62,8,1,104.4
2021.0,특수대학원,사립,서울,기존,건국대학교 수의방역대학원 ,7.0,28,23,5,0,0,14,11,3,0,0,200.0
2021.0,특수대학원,사립,서울,기존,건국대학교 언론홍보대학원 ,35.0,39,23,16,0,0,31,17,14,0,0,88.6
2021.0,특수대학원,사립,서울,기존,건국대학교 예술디자인대학원 ,90.0,164,24,139,0,1,91,14,77,0,0,101.1
2021.0,일반대학원,사립,서울,기존,건국대학교 일반대학원 ,917.0,2081,671,681,180,549,1148,480,469,70,129,103.5
2021.0,특수대학원,사립,서울,기존,건국대학교 정보통신대학원 ,64.0,88,78,10,0,0,56,50,6,0,0,87.5
2021.0,특수대학원,사립,서울,기존,건국대학교 행정대학원 ,100.0,128,50,70,7,1,82,25,52,5,0,77.0
2021.0,특수대학원,사립,충북,기존,건국대학교(글로컬) 교육대학원 _분교,30.0,31,9,22,0,0,24,6,18,0,0,80.0
2021.0,전문대학원,사립,충북,기존,건국대학교(글로컬) 의학전문대학원 _분교,40.0,193,66,118,5,4,42,20,20,1,1,100.0
2021.0,일반대학원,사립,충북,기존,건국대학교(글로컬) 일반대학원 _분교,128.0,99,39,44,6,10,80,33,36,4,7,53.9
2021.0,특수대학원,사립,충북,기존,건국대학교(글로컬) 창의융합대학원 _분교,38.0,18,10,8,0,0,13,6,7,0,0,34.2
2021.0,특수대학원,사립,대전,기존,건양대학교 경영사회복지대학원 _제2캠퍼스,15.0,22,9,9,3,1,20,7,9,3,1,106.7
2021.0,특수대학원,사립,대전,폐교,건양대학교 군사경찰행정대학원 _제2캠퍼스,15.0,16,13,1,2,0,14,11,1,2,0,80.0
2021.0,특수대학원,사립,대전,기존,건양대학교 바이오융합대학원 _제2캠퍼스,12.0,10,4,6,0,0,8,2,6,0,0,66.7
2021.0,특수대학원,사립,대전,기존,건양대학교 보건복지대학원 _제2캠퍼스,50.0,67,15,49,3,0,58,15,40,3,0,110.0
2021.0,특수대학원,사립,대전,기존,건양대학교 상담대학원 _제2캠퍼스,25.0,38,5,32,0,1,27,3,23,0,1,104.0
2021.0,일반대학원,사립,대전,기존,건양대학교 일반대학원 _제2캠퍼스,155.0,269,91,152,8,18,173,71,79,6,17,96.8
2021.0,특수대학원,사립,경기,기존,경기대학교 공학대학원 ,56.0,83,72,11,0,0,59,52,7,0,0,105.4
2021.0,전문대학원,사립,서울,기존,경기대학교 관광전문대학원 ,70.0,107,47,57,0,3,67,34,31,0,2,92.9
2021.0,특수대학원,사립,경기,기존,경기대학교 교육대학원 ,250.0,564,71,493,0,0,250,39,211,0,0,100.0
2021.0,특수대학원,사립,서울,기존,경기대학교 대체의학대학원 ,61.0,57,13,43,1,0,50,12,37,1,0,80.3
2021.0,전문대학원,사립,서울,기존,경기대학교 서비스경영전문대학원 ,40.0,56,31,25,0,0,36,18,18,0,0,90.0
2021.0,특수대학원,사립,서울,기존,경기대학교 예술대학원 ,30.0,28,4,20,3,1,19,2,13,3,1,50.0
2021.0,일반대학원,사립,서울,기존,경기대학교 일반대학원 ,406.0,551,213,266,33,39,304,126,150,13,15,68.0
2021.0,전문대학원,사립,서울,기존,경기대학교 정치전문대학원 ,35.0,57,42,5,10,0,41,27,4,10,0,88.6
2021.0,특수대학원,사립,서울,기존,경기대학교 한류문화대학원 ,50.0,47,22,25,0,0,37,16,21,0,0,74.0
2021.0,특수대학원,사립,경기,폐교,경기대학교 행정사회복지대학원 ,79.0,100,35,59,4,2,84,30,48,4,2,98.7
2021.0,일반대학원,국립,경남,폐교,경남과학기술대학교 대학원 ,116.0,229,145,75,3,6,126,81,39,2,4,103.4
2021.0,특수대학원,국립,경남,폐교,경남과학기술대학교 산업복지대학원 ,41.0,40,15,25,0,0,34,12,22,0,0,82.9
2021.0,특수대학원,국립,경남,폐교,경남과학기술대학교 창업대학원 ,28.0,50,16,10,14,10,39,14,8,9,8,78.6
2021.0,특수대학원,사립,경남,기존,경남대학교 교육대학원 ,144.0,477,81,396,0,0,133,26,107,0,0,92.4
2021.0,일반대학원,사립,경남,기존,경남대학교 대학원 ,299.0,344,126,141,35,42,268,108,105,26,29,71.2
2021.0,특수대학원,사립,경남,기존,경남대학교 산업경영대학원 ,70.0,68,45,23,0,0,57,38,19,0,0,81.4
2021.0,특수대학원,사립,경남,기존,경남대학교 행정대학원 ,90.0,95,40,55,0,0,75,30,45,0,0,83.3
2021.0,특수대학원,국립,대구,기존,경북대학교 경영대학원 ,120.0,153,95,36,16,6,131,80,32,15,4,93.3
2021.0,특수대학원,국립,경북,기존,경북대학교 과학기술대학원 ,58.0,39,25,14,0,0,31,20,11,0,0,53.4
2021.0,특수대학원,국립,대구,기존,경북대학교 교육대학원 ,269.0,619,121,496,2,0,186,49,135,2,0,68.4
2021.0,특수대학원,국립,대구,기존,경북대학교 국제대학원 ,29.0,44,14,18,1,11,28,10,12,1,5,75.9
2021.0,전문대학원,국립,대구,기존,경북대학교 법학전문대학원 ,130.0,505,251,254,0,0,134,61,73,0,0,103.1
2021.0,특수대학원,국립,대구,기존,경북대학교 보건대학원 ,40.0,91,11,80,0,0,40,7,33,0,0,100.0
2021.0,특수대학원,국립,대구,기존,경북대학교 산업대학원 ,85.0,143,113,23,7,0,92,69,16,7,0,100.0
2021.0,특수대학원,국립,대구,기존,경북대학교 수사과학대학원 ,30.0,175,25,147,0,3,33,4,26,0,3,100.0
2021.0,특수대학원,국립,대구,기존,경북대학교 스마트농생명식품융합대학원 ,38.0,52,32,19,1,0,38,22,15,1,0,97.4
2021.0,일반대학원,국립,대구,기존,경북대학교 일반대학원 ,1758.0,2583,1136,1016,231,200,1790,825,664,165,136,84.7
2021.0,특수대학원,국립,대구,폐교,경북대학교 정책정보대학원 ,70.0,86,34,51,1,0,61,27,33,1,0,85.7
2021.0,특수대학원,국립,대구,기존,경북대학교 행정대학원 ,69.0,57,31,24,2,0,45,27,17,1,0,63.8
2021.0,특수대학원,국립,경남,기존,경상국립대학교 건축도시토목대학원 ,25.0,16,4,2,9,1,15,3,2,9,1,20.0
2021.0,특수대학원,국립,경남,학교명 변경,경상국립대학교 경영대학원 ,60.0,38,26,12,0,0,33,25,8,0,0,55.0
2021.0,특수대학원,국립,경남,학교명 변경,경상국립대학교 교육대학원 ,210.0,248,65,183,0,0,172,58,114,0,0,81.9
2021.0,일반대학원,국립,경남,학교명 변경,경상국립대학교 대학원 ,705.0,1026,509,403,76,38,773,395,299,54,25,98.4
2021.0,특수대학원,국립,경남,학교명 변경,경상국립대학교 보건대학원 ,20.0,33,3,30,0,0,22,0,22,0,0,110.0
2021.0,특수대학원,국립,경남,신설,경상국립대학교 스마트미래농업대학원 ,7.0,10,9,1,0,0,7,6,1,0,0,100.0
2021.0,특수대학원,국립,경남,기존,경상국립대학교 융합과학기술대학원 ,54.0,53,14,9,26,4,46,12,8,22,4,37.0
2021.0,특수대학원,국립,경남,폐교,경상국립대학교 토지주택대학원 ,0.0,2,2,0,0,0,2,2,0,0,0,0.0
2021.0,특수대학원,국립,경남,기존,경상국립대학교 항공우주특성화대학원 ,28.0,26,23,2,0,1,14,12,2,0,0,50.0
2021.0,특수대학원,국립,경남,학교명 변경,경상국립대학교 행정대학원 ,46.0,62,23,35,3,1,48,18,26,3,1,95.7
2021.0,특수대학원,사립,부산,기존,경성대학교 교육대학원 ,100.0,50,5,42,2,1,38,5,32,0,1,37.0
2021.0,특수대학원,사립,부산,기존,경성대학교 사회복지대학원 ,30.0,22,8,14,0,0,17,6,11,0,0,56.7
2021.0,일반대학원,사립,부산,기존,경성대학교 일반대학원 ,268.0,261,83,100,47,31,191,72,72,29,18,53.7
2021.0,특수대학원,사립,경북,기존,경운대학교 사회복지대학원 ,25.0,21,3,16,2,0,20,3,15,2,0,72.0
2021.0,특수대학원,사립,경북,기존,경운대학교 산업정보대학원 ,15.0,9,7,2,0,0,8,6,2,0,0,53.3
2021.0,일반대학원,사립,경북,기존,경운대학교 일반대학원 ,40.0,39,21,18,0,0,38,21,17,0,0,95.0
2021.0,전문대학원,국립,인천,기존,경인교육대학교 교육전문대학원 ,665.0,820,186,625,1,8,568,162,401,0,5,84.7
2021.0,특수대학원,사립,경북,신설,경일대학교 K-글로벌대학원 ,2.0,20,1,0,11,8,19,1,0,10,8,50.0
2021.0,일반대학원,사립,경북,기존,경일대학교 일반대학원 ,84.0,136,43,28,40,25,114,36,20,37,21,66.7
2021.0,특수대학원,사립,서울,기존,경희대학교 경영대학원 ,204.0,1113,182,154,338,439,766,119,91,282,274,102.9
2021.0,특수대학원,사립,서울,기존,경희대학교 공공대학원 ,110.0,179,30,121,19,9,144,19,98,18,9,106.4
2021.0,특수대학원,사립,서울,기존,경희대학교 관광대학원 ,95.0,168,60,98,5,5,89,33,54,0,2,91.6
2021.0,특수대학원,사립,서울,기존,경희대학교 교육대학원 ,334.0,884,128,756,0,0,304,63,241,0,0,91.0
2021.0,전문대학원,사립,경기,기존,경희대학교 국제대학원 ,52.0,177,31,54,23,69,100,20,36,10,34,107.7
2021.0,일반대학원,사립,서울,기존,경희대학교 대학원 ,1456.0,3182,952,1095,265,870,1758,649,658,128,323,89.8
2021.0,전문대학원,사립,경기,기존,경희대학교 동서의학대학원 ,70.0,106,32,70,1,3,65,21,42,1,1,90.0
2021.0,특수대학원,사립,서울,신설,경희대학교 미디어커뮤니케이션대학원 ,42.0,45,4,14,0,27,23,3,10,0,10,31.0
2021.0,특수대학원,사립,서울,기존,경희대학교 법무대학원 ,30.0,8,2,5,1,0,4,0,3,1,0,10.0
2021.0,전문대학원,사립,서울,기존,경희대학교 법학전문대학원 ,70.0,392,239,153,0,0,71,49,22,0,0,101.4
2021.0,특수대학원,사립,경기,기존,경희대학교 아트퓨전디자인대학원 ,40.0,47,20,17,3,7,40,17,15,3,5,80.0
2021.0,특수대학원,사립,서울,폐교,경희대학교 언론정보대학원 ,0.0,31,1,5,4,21,15,0,3,1,11,0.0
2021.0,전문대학원,사립,경기,기존,경희대학교 체육대학원 ,55.0,91,55,26,9,1,57,30,21,5,1,92.7
2021.0,특수대학원,사립,경기,기존,경희대학교 테크노경영대학원 ,97.0,440,72,34,166,168,337,58,26,130,123,86.6
2021.0,특수대학원,사립,경기,기존,경희대학교 평화복지대학원 ,33.0,33,17,3,11,2,31,15,3,11,2,54.5
2021.0,특수대학원,사립,서울,기존,경희사이버대학교 문화창조대학원 ,96.0,168,60,100,7,1,99,37,54,7,1,94.8
2021.0,특수대학원,사립,서울,기존,경희사이버대학교 호텔관광대학원 ,44.0,52,24,28,0,0,49,22,27,0,0,111.4
2021.0,특수대학원,사립,대구,기존,계명대학교 경영대학원 ,50.0,36,26,10,0,0,23,16,7,0,0,46.0
2021.0,특수대학원,사립,대구,기존,계명대학교 교육대학원 ,177.0,330,47,283,0,0,182,26,156,0,0,102.8
2021.0,특수대학원,사립,대구,기존,계명대학교 글로벌창업대학원 ,45.0,44,25,17,1,1,35,20,14,0,1,75.6
2021.0,일반대학원,사립,대구,기존,계명대학교 대학원 ,568.0,746,223,403,60,60,513,169,284,22,38,79.8
2021.0,특수대학원,사립,대구,폐교,계명대학교 스포츠산업대학원 ,30.0,8,7,1,0,0,8,7,1,0,0,26.7
2021.0,특수대학원,사립,대구,기존,계명대학교 연합신학대학원 ,40.0,24,11,13,0,0,18,8,10,0,0,45.0
2021.0,특수대학원,사립,대구,기존,계명대학교 예술대학원 ,40.0,21,3,17,1,0,18,2,16,0,0,45.0
2021.0,특수대학원,사립,대구,기존,계명대학교 유아교육대학원 ,40.0,56,0,56,0,0,38,0,38,0,0,95.0
2021.0,특수대학원,사립,대구,폐교,계명대학교 융합공학대학원 ,30.0,0,0,0,0,0,0,0,0,0,0,0.0
2021.0,특수대학원,사립,대구,기존,계명대학교 정책대학원 ,45.0,54,9,32,3,10,46,7,26,3,10,73.3
2021.0,전문대학원,사립,서울,기존,고려대학교 KU-KIST융합대학원 ,40.0,65,34,28,3,0,37,17,19,1,0,90.0
2021.0,전문대학원,사립,서울,기존,고려대학교 경영전문대학원 ,335.0,835,557,238,16,24,343,239,93,3,8,99.1
2021.0,특수대학원,사립,서울,기존,고려대학교 공학대학원 ,51.0,87,66,20,1,0,53,40,13,0,0,103.9
2021.0,특수대학원,사립,서울,기존,고려대학교 교육대학원 ,443.0,1144,301,841,0,2,420,111,308,0,1,94.6
2021.0,전문대학원,사립,서울,기존,고려대학교 국제대학원 ,91.0,351,27,101,71,152,143,9,53,19,62,68.1
2021.0,전문대학원,사립,서울,기존,고려대학교 기술경영전문대학원 ,68.0,245,179,62,4,0,70,51,17,2,0,100.0
2021.0,특수대학원,사립,서울,기존,고려대학교 노동대학원 ,69.0,155,117,38,0,0,68,48,20,0,0,98.6
2021.0,일반대학원,사립,서울,기존,고려대학교 대학원 ,2300.0,5512,2480,2096,294,642,2725,1352,1080,118,175,105.7
2021.0,특수대학원,사립,서울,기존,고려대학교 미디어대학원 ,77.0,148,49,99,0,0,77,27,50,0,0,100.0
2021.0,특수대학원,사립,서울,기존,고려대학교 법무대학원 ,86.0,108,64,43,1,0,72,45,26,1,0,82.6
2021.0,전문대학원,사립,서울,기존,고려대학교 법학전문대학원 ,130.0,348,194,154,0,0,134,75,59,0,0,103.1
2021.0,특수대학원,사립,서울,기존,고려대학교 보건대학원 ,55.0,195,39,156,0,0,56,12,44,0,0,101.8
2021.0,특수대학원,사립,서울,기존,고려대학교 생명환경과학대학원 ,73.0,113,36,77,0,0,70,25,45,0,0,95.9
2021.0,전문대학원,사립,서울,기존,고려대학교 에너지환경대학원(그린스쿨) ,25.0,59,25,27,4,3,24,8,15,0,1,92.0
2021.0,특수대학원,사립,서울,기존,고려대학교 임상치의학대학원 ,39.0,14,11,2,0,1,11,10,0,0,1,25.6
2021.0,전문대학원,사립,서울,기존,고려대학교 정보보호대학원 ,86.0,247,140,44,57,6,151,69,24,52,6,108.1
2021.0,특수대학원,사립,서울,기존,고려대학교 정책대학원 ,115.0,171,104,66,0,1,112,68,44,0,0,97.4
2021.0,특수대학원,사립,서울,기존,고려대학교 컴퓨터정보통신대학원 ,79.0,409,269,108,28,4,119,58,29,28,4,110.1
2021.0,특수대학원,사립,세종,폐교,고려대학교(세종) 경영정보대학원 _분교,54.0,50,38,12,0,0,41,31,10,0,0,75.9
2021.0,특수대학원,사립,세종,기존,고려대학교(세종) 문화스포츠대학원 _분교,36.0,48,13,35,0,0,41,10,31,0,0,113.9
2021.0,특수대학원,사립,세종,폐교,고려대학교(세종) 의용과학대학원 _분교,42.0,26,17,9,0,0,25,17,8,0,0,59.5
2021.0,일반대학원,사립,세종,기존,고려대학교(세종) 일반대학원 _분교,235.0,472,223,143,51,55,310,158,105,19,28,111.9
2021.0,전문대학원,사립,세종,기존,고려대학교(세종) 행정전문대학원 _분교,60.0,96,64,30,2,0,55,36,17,2,0,88.3
2021.0,특수대학원,사립,서울,기존,고려사이버대학교 융합정보대학원 ,40.0,100,64,29,7,0,44,23,17,4,0,100.0
2021.0,특수대학원,사립,부산,기존,고신대학교 교육대학원 ,17.0,45,6,17,10,12,24,2,11,2,9,76.5
2021.0,특수대학원,사립,부산,기존,고신대학교 교회음악대학원 ,38.0,51,9,42,0,0,37,4,33,0,0,97.4
2021.0,특수대학원,사립,부산,기존,고신대학교 기독교상담대학원 ,25.0,27,5,22,0,0,19,5,14,0,0,76.0
2021.0,일반대학원,사립,부산,기존,고신대학교 대학원 ,160.0,200,55,137,3,5,143,47,91,1,4,86.3
2021.0,특수대학원,사립,부산,기존,고신대학교 보건대학원 ,40.0,24,1,23,0,0,24,1,23,0,0,60.0
2021.0,특수대학원,사립,부산,기존,고신대학교 선교목회대학원 ,28.0,15,12,1,1,1,10,8,0,1,1,28.6
2021.0,특수대학원,사립,충남,기존,고신대학교 신학대학원 ,154.0,191,168,21,1,1,164,145,17,1,1,105.2
2021.0,특수대학원,국립,충남,기존,공주교육대학교 교육대학원 ,230.0,304,70,190,33,11,253,63,148,31,11,91.7
2021.0,특수대학원,사립,광주,기존,광신대학교 국제대학원 ,28.0,24,5,11,0,8,21,3,10,0,8,46.4
2021.0,일반대학원,사립,광주,기존,광신대학교 대학원 ,82.0,85,28,56,0,1,76,24,51,0,1,91.5
2021.0,특수대학원,사립,광주,기존,광신대학교 사회복지대학원 ,25.0,28,8,20,0,0,23,7,16,0,0,92.0
2021.0,특수대학원,사립,광주,기존,광신대학교 상담치료대학원 ,45.0,51,10,41,0,0,44,7,37,0,0,97.8
2021.0,특수대학원,사립,광주,기존,광신대학교 신학대학원 ,66.0,69,53,16,0,0,62,46,16,0,0,93.9
2021.0,특수대학원,사립,광주,기존,광신대학교 음악대학원 ,12.0,15,8,7,0,0,12,7,5,0,0,100.0
2021.0,특수대학원,사립,서울,기존,광운대학교 건설법무대학원 ,38.0,43,37,6,0,0,38,32,6,0,0,100.0
2021.0,특수대학원,사립,서울,기존,광운대학교 경영대학원 ,75.0,82,44,36,2,0,67,37,28,2,0,86.7
2021.0,특수대학원,사립,서울,기존,광운대학교 교육대학원 ,105.0,166,20,146,0,0,105,14,90,1,0,99.0
2021.0,일반대학원,사립,서울,기존,광운대학교 대학원 ,334.0,455,231,103,77,44,317,181,74,39,23,76.3
2021.0,특수대학원,사립,서울,기존,광운대학교 상담복지정책대학원 ,90.0,126,40,86,0,0,90,29,61,0,0,100.0
2021.0,특수대학원,사립,서울,기존,광운대학교 스마트융합대학원 ,58.0,51,37,14,0,0,40,27,13,0,0,69.0
2021.0,특수대학원,사립,서울,기존,광운대학교 환경대학원 ,30.0,31,25,6,0,0,23,18,5,0,0,76.7
2021.0,일반대학원,사립,전남,기존,광주가톨릭대학교 대학원 ,30.0,18,18,0,0,0,18,18,0,0,0,60.0
2021.0,일반대학원,특별법법인,광주,기존,광주과학기술원 일반대학원 ,440.0,971,628,286,46,11,348,213,108,18,9,73.0
2021.0,특수대학원,국립,광주,기존,광주교육대학교 교육대학원 ,302.0,227,78,149,0,0,191,69,122,0,0,63.2
2021.0,특수대학원,사립,광주,기존,광주대학교 보건상담정책대학원 ,60.0,90,19,59,4,8,78,16,50,4,8,110.0
2021.0,전문대학원,사립,광주,기존,광주대학교 사회복지전문대학원 ,35.0,43,14,29,0,0,35,11,24,0,0,100.0
2021.0,일반대학원,사립,광주,기존,광주대학교 일반대학원 ,105.0,159,59,80,14,6,121,50,58,10,3,102.9
2021.0,특수대학원,사립,광주,기존,광주여자대학교 교육대학원 ,35.0,52,0,52,0,0,30,0,30,0,0,85.7
2021.0,특수대학원,사립,광주,기존,광주여자대학교 사회개발대학원 ,30.0,37,4,30,0,3,35,4,28,0,3,106.7
2021.0,특수대학원,국립,강원,기존,국립강릉원주대학교 경영정책과학대학원 ,29.0,7,6,1,0,0,7,6,1,0,0,24.1
2021.0,특수대학원,국립,강원,기존,국립강릉원주대학교 경영정책과학대학원 _제2캠퍼스,12.0,5,2,3,0,0,5,2,3,0,0,41.7
