기준연도,학교종류,설립구분,지역,상태,대학원명,입학정원(A),지원자,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,입학자,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,"정원내
신입생충원율(%)
(B/A)x100"
,,,,,,,계,정원내,,정원외,,계,정원내(B),,정원외,,
,,,,,,,,남,여,남,여,,남,여,남,여,
2023.0,전문대학원,사립,서울,기존,성균관대학교 법학전문대학원 ,141.0,300,160,140,0,0,145,71,74,0,0,102.8
2023.0,특수대학원,사립,서울,기존,성균관대학교 사회복지대학원 ,70.0,114,28,86,0,0,62,14,48,0,0,88.6
2023.0,전문대학원,사립,경기,기존,성균관대학교 수자원전문대학원 ,18.0,12,6,6,0,0,8,4,4,0,0,44.4
2023.0,특수대학원,사립,서울,기존,성균관대학교 유학대학원 ,40.0,34,14,20,0,0,22,7,15,0,0,55.0
2023.0,일반대학원,사립,서울,기존,성균관대학교 일반대학원 ,2130.0,5625,1998,1852,533,1242,2858,1119,931,335,473,96.2
2023.0,특수대학원,사립,경기,기존,성균관대학교 임상간호대학원 ,40.0,196,15,181,0,0,40,0,40,0,0,100.0
2023.0,특수대학원,사립,서울,기존,성균관대학교 정보통신대학원 ,75.0,344,222,118,2,2,79,51,25,2,1,101.3
2023.0,전문대학원,사립,서울,기존,성균관대학교 중국대학원 ,40.0,74,14,9,24,27,27,9,6,4,8,37.5
2023.0,특수대학원,사립,서울,폐교,성신여자대학교 AI세무・회계대학원 ,20.0,8,0,8,0,0,3,0,3,0,0,15.0
2023.0,특수대학원,사립,서울,기존,성신여자대학교 교육대학원 ,72.0,392,7,385,0,0,44,1,43,0,0,61.1
2023.0,일반대학원,사립,서울,기존,성신여자대학교 대학원 ,286.0,449,13,346,10,80,274,9,217,9,39,79.0
2023.0,특수대학원,사립,서울,기존,성신여자대학교 문화산업예술대학원 ,50.0,16,1,12,1,2,12,1,11,0,0,24.0
2023.0,특수대학원,사립,서울,기존,성신여자대학교 뷰티융합대학원 ,54.0,34,0,18,1,15,16,0,11,0,5,20.4
2023.0,특수대학원,사립,서울,기존,성신여자대학교 생애복지대학원 ,50.0,30,0,29,0,1,14,0,14,0,0,28.0
2023.0,특수대학원,사립,충북,기존,세명대학교 경영행정복지대학원 ,35.0,39,7,32,0,0,34,6,28,0,0,97.1
2023.0,일반대학원,사립,충북,기존,세명대학교 일반대학원 ,63.0,161,42,35,52,32,146,33,32,47,34,103.2
2023.0,특수대학원,사립,충북,기존,세명대학교 저널리즘대학원 ,30.0,35,12,23,0,0,32,10,22,0,0,106.7
2023.0,전문대학원,사립,서울,기존,세종대학교 경영전문대학원 ,75.0,102,54,14,22,12,60,41,10,7,2,68.0
2023.0,특수대학원,사립,서울,기존,세종대학교 공공정책대학원 ,80.0,62,18,31,5,8,48,14,25,3,6,48.8
2023.0,특수대학원,사립,서울,기존,세종대학교 관광대학원 ,110.0,92,45,47,0,0,70,34,36,0,0,63.6
2023.0,특수대학원,사립,서울,기존,세종대학교 교육대학원 ,100.0,136,29,107,0,0,49,11,38,0,0,49.0
2023.0,특수대학원,사립,서울,기존,세종대학교 산업대학원 ,120.0,102,78,19,5,0,83,63,17,3,0,66.7
2023.0,특수대학원,사립,서울,기존,세종대학교 융합예술대학원 ,100.0,190,32,111,20,27,115,25,68,10,12,93.0
2023.0,일반대학원,사립,서울,기존,세종대학교 일반대학원 ,661.0,2321,394,332,631,964,1155,306,221,250,378,79.7
2023.0,특수대학원,사립,서울,기존,세종사이버대학교 경영대학원 ,40.0,95,57,30,6,2,42,26,12,4,0,95.0
2023.0,특수대학원,사립,서울,기존,세종사이버대학교 정보보호대학원 ,48.0,93,68,20,4,1,41,32,5,3,1,77.1
2023.0,일반대학원,사립,전남,기존,세한대학교 일반대학원 ,50.0,318,33,11,115,159,158,21,10,61,66,62.0
2023.0,특수대학원,사립,광주,기존,송원대학교 휴먼산업대학원 ,50.0,80,37,33,6,4,67,32,25,6,4,114.0
2023.0,일반대학원,사립,경기,기존,수원가톨릭대학교 대학원 ,35.0,16,13,0,3,0,15,12,0,3,0,34.3
2023.0,특수대학원,사립,경기,기존,수원대학교 경영대학원 ,20.0,3,3,0,0,0,3,3,0,0,0,15.0
2023.0,특수대학원,사립,경기,기존,수원대학교 고용서비스대학원 ,20.0,20,10,9,1,0,19,9,9,1,0,90.0
2023.0,특수대학원,사립,경기,기존,수원대학교 공공정책대학원 ,35.0,30,15,15,0,0,25,14,11,0,0,71.4
2023.0,특수대학원,사립,경기,기존,수원대학교 공학대학원 ,45.0,71,57,13,1,0,53,44,8,1,0,115.6
2023.0,특수대학원,사립,경기,기존,수원대학교 교육대학원 ,120.0,251,42,209,0,0,41,9,32,0,0,34.2
2023.0,특수대학원,사립,경기,기존,수원대학교 글로벌창업대학원 ,20.0,19,13,6,0,0,11,7,4,0,0,55.0
2023.0,특수대학원,사립,경기,기존,수원대학교 문화예술대학원 ,8.0,4,3,1,0,0,4,3,1,0,0,50.0
2023.0,특수대학원,사립,경기,기존,수원대학교 미술대학원 ,31.0,17,5,12,0,0,13,3,10,0,0,41.9
2023.0,특수대학원,사립,경기,기존,수원대학교 사회복지대학원 ,35.0,17,4,13,0,0,9,2,7,0,0,25.7
2023.0,특수대학원,사립,경기,기존,수원대학교 스포츠과학대학원 ,20.0,11,11,0,0,0,9,9,0,0,0,45.0
2023.0,특수대학원,사립,경기,기존,수원대학교 음악대학원 ,25.0,38,10,28,0,0,28,7,21,0,0,112.0
2023.0,일반대학원,사립,경기,기존,수원대학교 일반대학원 ,129.0,143,56,56,18,13,104,47,40,8,9,67.4
2023.0,특수대학원,사립,경기,기존,수원대학교 호텔관광대학원 ,7.0,5,1,0,2,2,5,1,0,2,2,14.3
2023.0,특수대학원,사립,서울,기존,숙명여자대학교 TESOL・국제학대학원 ,50.0,46,5,36,1,4,25,4,19,1,1,46.0
2023.0,전문대학원,사립,서울,기존,숙명여자대학교 경영전문대학원 ,40.0,11,2,9,0,0,8,1,7,0,0,20.0
2023.0,특수대학원,사립,서울,기존,숙명여자대학교 교육대학원 ,200.0,939,21,918,0,0,205,7,198,0,0,102.5
2023.0,특수대학원,사립,서울,기존,숙명여자대학교 문화예술대학원 ,135.0,158,0,158,0,0,104,0,104,0,0,77.0
2023.0,특수대학원,사립,서울,기존,숙명여자대학교 심리치료대학원 ,66.0,200,2,198,0,0,67,0,67,0,0,101.5
2023.0,특수대학원,사립,서울,기존,숙명여자대학교 원격대학원 ,200.0,205,8,197,0,0,105,5,100,0,0,52.5
2023.0,특수대학원,사립,서울,기존,숙명여자대학교 음악치료대학원 ,42.0,138,4,134,0,0,42,1,41,0,0,100.0
2023.0,특수대학원,사립,서울,기존,숙명여자대학교 인적자원개발대학원 ,50.0,34,0,34,0,0,25,0,25,0,0,50.0
2023.0,일반대학원,사립,서울,기존,숙명여자대학교 일반대학원 ,532.0,932,0,792,0,140,492,0,427,0,65,80.3
2023.0,특수대학원,사립,서울,기존,숙명여자대학교 정책대학원 ,40.0,49,2,47,0,0,33,1,32,0,0,82.5
2023.0,특수대학원,사립,충남,기존,순천향대학교 건강과학대학원 ,32.0,37,5,32,0,0,32,5,27,0,0,100.0
2023.0,특수대학원,사립,충남,기존,순천향대학교 교육대학원 ,100.0,347,46,285,12,4,116,6,94,12,4,100.0
2023.0,일반대학원,사립,충남,기존,순천향대학교 대학원 ,259.0,360,145,147,45,23,319,123,124,42,30,95.4
2023.0,특수대학원,사립,충남,기존,순천향대학교 미래융합대학원 ,30.0,43,21,8,10,4,29,18,4,4,3,73.3
2023.0,특수대학원,사립,충남,기존,순천향대학교 법과학대학원 ,40.0,75,16,59,0,0,38,8,30,0,0,95.0
2023.0,특수대학원,사립,충남,기존,순천향대학교 창의라이프대학원 ,40.0,45,9,36,0,0,33,6,27,0,0,82.5
2023.0,특수대학원,사립,서울,기존,숭실대학교 경영대학원 ,111.0,363,55,82,38,188,285,41,64,26,154,94.6
2023.0,특수대학원,사립,서울,기존,숭실대학교 교육대학원 ,110.0,125,11,114,0,0,93,9,84,0,0,84.5
2023.0,특수대학원,사립,서울,기존,숭실대학교 기독교학대학원 ,70.0,75,40,31,2,2,52,29,19,2,2,68.6
2023.0,일반대학원,사립,서울,기존,숭실대학교 대학원 ,563.0,1045,436,325,131,153,710,327,213,85,85,95.9
2023.0,특수대학원,사립,서울,기존,숭실대학교 사회복지대학원 ,115.0,196,56,140,0,0,112,33,79,0,0,97.4
2023.0,특수대학원,사립,서울,기존,숭실대학교 안전융합대학원 ,60.0,124,79,18,23,4,81,49,8,20,4,95.0
2023.0,특수대학원,사립,서울,기존,숭실대학교 정보과학대학원 ,70.0,108,84,22,2,0,65,51,12,2,0,90.0
2023.0,특수대학원,사립,서울,기존,숭실대학교 중소기업대학원 ,50.0,60,34,24,0,2,49,27,21,0,1,96.0
2023.0,특수대학원,사립,경북,기존,신경주대학교 문화관광복지대학원 ,35.0,39,18,21,0,0,36,17,19,0,0,102.9
2023.0,일반대학원,사립,경북,기존,신경주대학교 일반대학원 ,52.0,19,8,11,0,0,15,6,9,0,0,28.8
2023.0,특수대학원,사립,부산,기존,신라대학교 교육대학원 ,63.0,211,27,180,0,4,42,7,32,0,3,61.9
2023.0,일반대학원,사립,부산,기존,신라대학교 대학원 ,118.0,311,38,94,92,87,237,28,70,76,63,83.1
2023.0,특수대학원,사립,부산,기존,신라대학교 사회복지대학원 ,20.0,30,4,26,0,0,20,0,20,0,0,100.0
2023.0,특수대학원,사립,부산,기존,신라대학교 산업융합대학원 ,42.0,38,18,17,0,3,32,15,15,0,2,71.4
2023.0,특수대학원,사립,부산,기존,신라대학교 상담치료대학원 ,30.0,33,5,28,0,0,25,4,21,0,0,83.3
2023.0,일반대학원,사립,경기,기존,신한대학교 일반대학원 ,119.0,290,69,62,77,82,241,54,51,65,71,88.2
2023.0,특수대학원,사립,경기,폐교,신한대학교 지식복지대학원 ,25.0,25,8,15,0,2,21,7,12,0,2,76.0
2023.0,특수대학원,사립,경기,기존,아신대학교 교육대학원 ,25.0,23,5,18,0,0,19,2,17,0,0,76.0
2023.0,특수대학원,사립,경기,기존,아신대학교 다문화교육복지대학원 ,17.0,12,5,6,1,0,9,5,4,0,0,52.9
2023.0,일반대학원,사립,경기,기존,아신대학교 대학원 ,63.0,63,32,22,3,6,49,23,17,3,6,63.5
2023.0,특수대학원,사립,경기,기존,아신대학교 상담대학원 ,40.0,35,7,27,1,0,29,5,24,0,0,72.5
2023.0,특수대학원,사립,경기,기존,아신대학교 선교대학원 ,40.0,29,21,8,0,0,26,18,8,0,0,65.0
2023.0,특수대학원,사립,경기,기존,아신대학교 신학대학원 ,100.0,84,39,36,4,5,72,33,31,4,4,64.0
2023.0,특수대학원,사립,경기,기존,아주대학교 IT융합대학원 ,37.0,55,51,4,0,0,40,38,2,0,0,108.1
2023.0,특수대학원,사립,경기,기존,아주대학교 경영대학원 ,275.0,275,198,77,0,0,224,160,64,0,0,81.5
2023.0,특수대학원,사립,경기,기존,아주대학교 공공정책대학원 ,143.0,173,106,60,5,2,147,91,49,5,2,97.9
2023.0,특수대학원,사립,경기,기존,아주대학교 공학대학원 ,103.0,112,90,22,0,0,77,64,13,0,0,74.8
2023.0,특수대학원,사립,경기,기존,아주대학교 교육대학원 ,268.0,1070,162,908,0,0,272,44,228,0,0,101.5
2023.0,특수대학원,사립,경기,폐교,아주대학교 교통ITS대학원 ,50.0,41,39,2,0,0,41,39,2,0,0,82.0
2023.0,특수대학원,사립,경기,기존,아주대학교 국제대학원 ,6.0,304,0,0,208,96,155,0,0,102,53,0.0
2023.0,특수대학원,사립,경기,기존,아주대학교 글로벌제약임상대학원 ,23.0,31,8,23,0,0,23,5,18,0,0,100.0
2023.0,일반대학원,사립,경기,기존,아주대학교 대학원 ,710.0,999,462,450,59,28,675,328,288,38,21,86.8
2023.0,전문대학원,사립,경기,기존,아주대학교 법학전문대학원 ,60.0,332,176,156,0,0,55,34,21,0,0,91.7
2023.0,특수대학원,사립,경기,기존,아주대학교 보건대학원 ,40.0,52,10,42,0,0,41,9,32,0,0,102.5
2023.0,특수대학원,사립,경기,기존,아주대학교 임상치의학대학원 ,15.0,15,4,11,0,0,12,2,10,0,0,80.0
2023.0,특수대학원,사립,경기,기존,아주대학교 정보통신대학원 ,185.0,302,211,49,31,11,237,157,40,29,11,106.5
2023.0,특수대학원,사립,경기,기존,안양대학교 경영행정대학원 ,55.0,44,17,27,0,0,31,13,18,0,0,56.4
2023.0,특수대학원,사립,인천,기존,안양대학교 경영행정대학원 _제2캠퍼스,10.0,9,3,6,0,0,5,2,3,0,0,50.0
2023.0,특수대학원,사립,경기,기존,안양대학교 교육대학원 ,80.0,62,10,52,0,0,47,9,38,0,0,58.8
2023.0,특수대학원,사립,경기,기존,안양대학교 글로벌대학원 ,70.0,84,16,9,27,32,76,14,6,27,29,28.6
2023.0,특수대학원,사립,경기,기존,안양대학교 대신신학대학원 ,30.0,13,7,6,0,0,10,5,5,0,0,33.3
2023.0,일반대학원,사립,경기,기존,안양대학교 대학원 ,63.0,156,38,36,30,52,131,33,30,24,44,100.0
2023.0,특수대학원,사립,경기,폐교,안양대학교 신학대학원 ,0.0,6,4,2,0,0,2,2,0,0,0,0.0
2023.0,특수대학원,사립,서울,기존,연세대학교 간호대학원 ,50.0,207,13,194,0,0,49,3,46,0,0,98.0
2023.0,전문대학원,사립,서울,기존,연세대학교 경영전문대학원 ,257.0,923,498,239,77,109,320,186,67,38,29,98.4
2023.0,특수대학원,사립,서울,기존,연세대학교 경제대학원 ,105.0,258,160,98,0,0,102,69,33,0,0,97.1
2023.0,특수대학원,사립,서울,기존,연세대학교 공학대학원 ,236.0,637,474,159,4,0,234,171,60,3,0,97.9
2023.0,특수대학원,사립,서울,기존,연세대학교 교육대학원 ,386.0,1820,347,1472,0,1,395,74,320,0,1,102.1
2023.0,전문대학원,사립,서울,기존,연세대학교 국제학대학원 ,92.0,725,33,50,160,482,241,13,18,52,158,33.7
2023.0,일반대학원,사립,서울,기존,연세대학교 대학원 ,2480.0,7271,2486,3176,529,1080,2694,1104,1170,190,230,91.7
2023.0,특수대학원,사립,서울,기존,연세대학교 법무대학원 ,126.0,187,121,66,0,0,132,83,49,0,0,104.8
2023.0,전문대학원,사립,서울,기존,연세대학교 법학전문대학원 ,130.0,322,177,145,0,0,131,65,66,0,0,100.8
2023.0,특수대학원,사립,서울,기존,연세대학교 보건대학원 ,120.0,543,105,338,57,43,177,28,92,33,24,100.0
2023.0,전문대학원,사립,서울,기존,연세대학교 사회복지대학원 ,53.0,87,30,57,0,0,42,14,28,0,0,79.2
2023.0,특수대학원,사립,서울,기존,연세대학교 생활환경대학원 ,72.0,221,35,186,0,0,68,14,54,0,0,94.4
2023.0,특수대학원,사립,서울,기존,연세대학교 언론홍보대학원 ,105.0,319,119,194,5,1,105,45,57,3,0,97.1
2023.0,전문대학원,사립,서울,기존,연세대학교 연합신학대학원 ,51.0,351,87,160,68,36,45,15,20,6,4,68.6
2023.0,전문대학원,사립,서울,기존,연세대학교 정보대학원 ,62.0,331,74,90,126,41,191,25,29,102,35,87.1
2023.0,전문대학원,사립,서울,기존,연세대학교 커뮤니케이션대학원 ,51.0,215,44,133,9,29,48,15,31,1,1,90.2
2023.0,특수대학원,사립,서울,기존,연세대학교 행정대학원 ,164.0,342,162,152,21,7,169,79,69,15,6,90.2
2023.0,일반대학원,사립,강원,기존,연세대학교(미래) 대학원 _분교,250.0,435,137,137,71,90,326,112,111,43,60,89.2
2023.0,특수대학원,사립,강원,기존,연세대학교(미래) 보건과학대학원 _분교,47.0,69,29,40,0,0,45,21,24,0,0,95.7
2023.0,특수대학원,사립,강원,기존,연세대학교(미래) 정경대학원 _분교,88.0,280,57,25,67,131,209,55,27,43,84,93.2
2023.0,특수대학원,사립,대구,기존,영남대학교 경영행정대학원 ,153.0,71,41,30,0,0,50,29,21,0,0,32.7
2023.0,특수대학원,사립,경북,기존,영남대학교 공학대학원 ,45.0,51,46,2,3,0,38,33,2,3,0,77.8
2023.0,특수대학원,사립,경북,기존,영남대학교 교육대학원 ,120.0,237,72,165,0,0,114,37,77,0,0,95.0
2023.0,특수대학원,사립,대구,기존,영남대학교 문화예술디자인대학원 ,25.0,14,4,10,0,0,10,3,7,0,0,40.0
2023.0,특수대학원,사립,경북,기존,영남대학교 박정희새마을대학원 ,20.0,123,0,0,67,56,45,0,0,24,21,0.0
2023.0,전문대학원,사립,경북,기존,영남대학교 법학전문대학원 ,76.0,785,373,412,0,0,76,34,42,0,0,100.0
2023.0,일반대학원,사립,경북,기존,영남대학교 일반대학원 ,834.0,1011,270,307,224,210,720,228,256,119,117,58.0
2023.0,특수대학원,사립,대구,기존,영남대학교 환경보건대학원 ,101.0,90,21,69,0,0,75,19,56,0,0,74.3
2023.0,일반대학원,사립,경북,기존,영남신학대학교 대학원 ,29.0,38,20,18,0,0,27,15,12,0,0,93.1
2023.0,특수대학원,사립,경북,기존,영남신학대학교 미래목회대학원 ,4.0,0,0,0,0,0,0,0,0,0,0,0.0
2023.0,특수대학원,사립,경북,기존,영남신학대학교 사회복지대학원 ,2.0,1,0,0,0,1,1,0,1,0,0,50.0
2023.0,특수대학원,사립,경북,기존,영남신학대학교 상담대학원 ,9.0,10,1,9,0,0,7,0,7,0,0,77.8
2023.0,특수대학원,사립,경북,기존,영남신학대학교 성서신학대학원 ,3.0,2,2,0,0,0,1,1,0,0,0,33.3
2023.0,특수대학원,사립,경북,기존,영남신학대학교 신학대학원 ,68.0,76,38,38,0,0,70,35,35,0,0,102.9
2023.0,특수대학원,사립,경북,기존,영남신학대학교 통일선교대학원 ,3.0,4,4,0,0,0,3,3,0,0,0,100.0
2023.0,특수대학원,사립,경남,폐교,영산대학교 공과대학원 ,0.0,2,0,0,1,1,2,0,0,1,1,0.0
2023.0,특수대학원,사립,부산,폐교,영산대학교 관광대학원 _제2캠퍼스,14.0,41,4,7,24,6,36,4,5,21,6,64.3
2023.0,특수대학원,사립,경남,폐교,영산대학교 기술창업대학원 ,15.0,15,9,6,0,0,10,6,4,0,0,66.7
2023.0,특수대학원,사립,부산,폐교,영산대학교 미용・예술대학원 _제2캠퍼스,17.0,41,0,20,11,10,34,0,17,7,10,100.0
2023.0,특수대학원,사립,부산,폐교,영산대학교 부동산대학원 _제2캠퍼스,19.0,24,9,15,0,0,19,7,12,0,0,100.0
2023.0,특수대학원,사립,부산,폐교,영산대학교 사회과학대학원 _제2캠퍼스,10.0,64,4,9,33,18,46,4,5,24,13,90.0
2023.0,일반대학원,사립,경남,폐교,영산대학교 일반대학원 ,12.0,28,6,9,7,6,23,4,8,6,5,100.0
2023.0,일반대학원,사립,부산,폐교,영산대학교 일반대학원 _제2캠퍼스,28.0,58,13,22,8,15,38,10,17,5,6,96.4
2023.0,일반대학원,사립,전북,기존,예수대학교 일반대학원 ,10.0,5,0,5,0,0,4,0,4,0,0,40.0
2023.0,특수대학원,사립,전북,기존,예원예술대학교 문화예술대학원 ,20.0,8,3,5,0,0,8,3,5,0,0,40.0
2023.0,특수대학원,사립,경기,기존,예원예술대학교 문화예술대학원 _제2캠퍼스,50.0,49,13,6,3,27,36,13,6,2,15,38.0
2023.0,특수대학원,사립,전북,폐교,예원예술대학교 사회복지대학원 ,15.0,7,2,5,0,0,6,2,4,0,0,40.0
2023.0,특수대학원,사립,경기,기존,용인대학교 경영대학원 ,25.0,5,1,4,0,0,3,0,3,0,0,12.0
2023.0,특수대학원,사립,경기,기존,용인대학교 교육대학원 ,127.0,153,87,66,0,0,113,70,43,0,0,89.0
2023.0,특수대학원,사립,경기,기존,용인대학교 문화예술대학원 ,33.0,42,14,28,0,0,31,14,17,0,0,93.9
2023.0,특수대학원,사립,경기,기존,용인대학교 스포츠과학대학원 ,30.0,30,24,6,0,0,26,22,4,0,0,86.7
2023.0,특수대학원,사립,경기,폐교,용인대학교 스포츠웰니스산업대학원 ,0.0,6,5,1,0,0,4,4,0,0,0,0.0
2023.0,일반대학원,사립,경기,기존,용인대학교 일반대학원 ,84.0,91,44,40,5,2,63,33,25,3,2,69.0
2023.0,특수대학원,사립,경기,기존,용인대학교 재활복지대학원 ,35.0,53,13,40,0,0,25,7,18,0,0,71.4
2023.0,특수대학원,사립,경기,기존,용인대학교 태권도대학원 ,25.0,12,11,1,0,0,11,10,1,0,0,44.0
2023.0,특수대학원,사립,전북,기존,우석대학교 경영문화대학원 ,33.0,34,12,21,1,0,24,8,15,1,0,69.7
2023.0,특수대학원,사립,전북,기존,우석대학교 교육대학원 ,60.0,250,46,204,0,0,52,9,43,0,0,86.7
2023.0,특수대학원,사립,전북,기존,우석대학교 국방정책대학원 ,28.0,21,20,1,0,0,9,9,0,0,0,32.1
2023.0,일반대학원,사립,전북,기존,우석대학교 일반대학원 ,128.0,306,84,138,43,41,195,56,70,35,34,98.4
2023.0,특수대학원,사립,대전,기존,우송대학교 Culture-Technology융합대학원 ,7.0,49,5,3,22,19,38,4,3,14,17,100.0
2023.0,특수대학원,사립,대전,기존,우송대학교 경영대학원 ,8.0,238,0,4,119,115,147,0,4,66,77,50.0
2023.0,특수대학원,사립,대전,기존,우송대학교 글로벌외식조리대학원 ,7.0,5,1,3,0,1,4,1,1,0,2,28.6
2023.0,특수대학원,사립,대전,기존,우송대학교 보건복지대학원 ,33.0,45,15,22,1,7,36,13,16,1,6,87.9
2023.0,일반대학원,사립,대전,기존,우송대학교 일반대학원 ,26.0,406,27,8,165,206,231,22,6,75,128,107.7
2023.0,특수대학원,사립,대전,기존,우송대학교 철도융합대학원 ,23.0,23,15,3,3,2,21,14,3,2,2,73.9
2023.0,전문대학원,특별법법인,울산,기존,울산과학기술원 기술경영전문대학원 ,52.0,80,58,22,0,0,40,31,9,0,0,76.9
2023.0,특수대학원,특별법법인,울산,기존,울산과학기술원 융합경영대학원 ,40.0,43,31,12,0,0,33,24,9,0,0,82.5
2023.0,일반대학원,특별법법인,울산,기존,울산과학기술원 일반대학원 ,708.0,1655,1047,608,0,0,511,348,163,0,0,72.2
2023.0,특수대학원,사립,울산,기존,울산대학교 경영대학원 ,70.0,54,32,22,0,0,47,28,19,0,0,67.1
2023.0,특수대학원,사립,울산,기존,울산대학교 교육대학원 ,119.0,143,22,90,19,12,78,11,52,9,6,52.9
2023.0,일반대학원,사립,울산,기존,울산대학교 대학원 ,527.0,636,251,318,44,23,492,193,246,34,19,83.3
2023.0,특수대학원,사립,울산,기존,울산대학교 산업대학원 ,157.0,263,103,160,0,0,142,70,72,0,0,90.4
2023.0,특수대학원,사립,울산,기존,울산대학교 정책대학원 ,70.0,48,15,33,0,0,40,13,27,0,0,57.1
2023.0,특수대학원,사립,전북,기존,원광대학교 경영대학원 ,15.0,7,5,2,0,0,5,3,2,0,0,33.3
2023.0,특수대학원,사립,전북,기존,원광대학교 교육대학원 ,43.0,86,10,76,0,0,35,3,32,0,0,81.4
2023.0,일반대학원,사립,전북,기존,원광대학교 대학원 ,470.0,465,175,236,30,24,382,143,195,25,19,71.9
2023.0,특수대학원,사립,전북,기존,원광대학교 동양학대학원 ,67.0,48,13,35,0,0,42,12,30,0,0,62.7
2023.0,전문대학원,사립,전북,기존,원광대학교 법학전문대학원 ,60.0,1335,716,619,0,0,64,32,32,0,0,106.7
2023.0,전문대학원,사립,전북,기존,원광대학교 한의학전문대학원 ,28.0,15,8,7,0,0,12,5,7,0,0,42.9
2023.0,특수대학원,사립,전북,폐교,원광디지털대학교 웰빙문화대학원 ,48.0,74,25,49,0,0,48,17,31,0,0,100.0
2023.0,특수대학원,사립,경북,기존,위덕대학교 경영대학원 ,12.0,19,8,10,1,0,14,7,6,1,0,108.3
2023.0,특수대학원,사립,경북,기존,위덕대학교 교육대학원 ,30.0,36,4,24,0,8,32,4,21,0,7,83.3
2023.0,일반대학원,사립,경북,기존,위덕대학교 대학원 ,45.0,53,22,31,0,0,37,16,21,0,0,82.2
2023.0,특수대학원,사립,경북,기존,위덕대학교 불교대학원 ,10.0,4,2,2,0,0,3,2,1,0,0,30.0
2023.0,특수대학원,사립,경북,기존,위덕대학교 사회복지대학원 ,23.0,28,5,22,1,0,21,3,17,1,0,87.0
2023.0,특수대학원,사립,충북,기존,유원대학교 산업정보대학원 ,30.0,33,14,19,0,0,30,14,16,0,0,100.0
2023.0,특수대학원,사립,경기,기존,을지대학교 보건복지대학원 _제3캠퍼스,20.0,27,9,18,0,0,21,7,14,0,0,105.0
2023.0,일반대학원,사립,경기,기존,을지대학교 일반대학원 _제3캠퍼스,102.0,137,51,73,7,6,114,42,60,7,5,100.0
2023.0,특수대학원,사립,경기,기존,을지대학교 임상간호대학원 _제3캠퍼스,15.0,23,2,21,0,0,16,2,14,0,0,106.7
2023.0,전문대학원,사립,서울,기존,이화여자대학교 경영전문대학원 ,130.0,101,0,101,0,0,48,0,48,0,0,36.9
2023.0,특수대학원,사립,서울,기존,이화여자대학교 공연예술대학원 ,80.0,182,0,182,0,0,74,0,74,0,0,92.5
2023.0,특수대학원,사립,서울,기존,이화여자대학교 교육대학원 ,396.0,1605,0,1605,0,0,396,0,396,0,0,100.0
2023.0,전문대학원,사립,서울,기존,이화여자대학교 국제대학원 ,89.0,207,0,194,0,13,107,0,66,0,41,74.2
2023.0,일반대학원,사립,서울,기존,이화여자대학교 대학원 ,1512.0,3880,0,2965,0,915,1709,0,1431,0,278,94.6
2023.0,특수대학원,사립,서울,기존,이화여자대학교 데이터사이언스대학원 ,60.0,75,0,75,0,0,40,0,40,0,0,66.7
2023.0,특수대학원,사립,서울,기존,이화여자대학교 디자인대학원 ,90.0,144,0,144,0,0,64,0,64,0,0,71.1
2023.0,전문대학원,사립,서울,기존,이화여자대학교 법학전문대학원 ,109.0,315,0,315,0,0,117,0,117,0,0,107.3
2023.0,특수대학원,사립,서울,기존,이화여자대학교 사회복지대학원 ,50.0,92,0,92,0,0,55,0,55,0,0,110.0
2023.0,특수대학원,사립,서울,기존,이화여자대학교 신학대학원 ,30.0,26,0,26,0,0,18,0,18,0,0,60.0
2023.0,특수대학원,사립,서울,기존,이화여자대학교 외국어교육특수대학원 ,80.0,83,0,83,0,0,53,0,53,0,0,66.3
2023.0,특수대학원,사립,서울,기존,이화여자대학교 임상바이오헬스대학원 ,64.0,116,0,116,0,0,43,0,43,0,0,67.2
2023.0,특수대학원,사립,서울,기존,이화여자대학교 임상치의학대학원 ,25.0,25,0,25,0,0,18,0,18,0,0,72.0
2023.0,특수대학원,사립,서울,기존,이화여자대학교 정책과학대학원 ,60.0,75,0,74,0,1,29,0,29,0,0,48.3
2023.0,전문대학원,사립,서울,기존,이화여자대학교 통역번역대학원 ,125.0,555,0,555,0,0,118,0,118,0,0,94.4
2023.0,특수대학원,사립,경남,기존,인제대학교 경영대학원 ,30.0,23,15,8,0,0,17,10,7,0,0,56.7
2023.0,특수대학원,사립,경남,기존,인제대학교 교육대학원 ,85.0,211,23,188,0,0,61,10,51,0,0,71.8
2023.0,특수대학원,사립,부산,기존,인제대학교 보건대학원 ,60.0,102,17,85,0,0,40,8,32,0,0,66.7
2023.0,특수대학원,사립,경남,기존,인제대학교 사회복지대학원 ,35.0,25,8,17,0,0,18,7,11,0,0,51.4
2023.0,특수대학원,사립,경남,기존,인제대학교 산업융합대학원 ,40.0,32,22,10,0,0,28,20,8,0,0,70.0
2023.0,일반대학원,사립,경남,기존,인제대학교 일반대학원 ,387.0,463,122,220,87,34,336,104,157,45,30,67.4
2023.0,일반대학원,사립,인천,기존,인천가톨릭대학교 대학원 ,20.0,6,6,0,0,0,6,6,0,0,0,30.0
2023.0,일반대학원,사립,인천,기존,인천가톨릭대학교 일반대학원 _제2캠퍼스,80.0,29,2,27,0,0,27,1,26,0,0,33.8
